time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-02T11:00:03.760Z,33.5746667,-116.7401667,12.89,0.86,ml,21,68,0.009547,0.13,ci,ci37778848,2017-01-03T16:40:10.641Z,"6km WNW of Anza, CA",earthquake,0.36,0.57,0.259,16,reviewed,ci,ci
2017-01-02T11:05:17.550Z,33.2503333,-116.1088333,9.6,1.81,ml,55,46,0.1346,0.24,ci,ci37778856,2017-01-03T16:40:36.435Z,"12km N of Ocotillo Wells, CA",earthquake,0.27,1.07,0.144,27,reviewed,ci,ci
2017-01-02T11:13:34.310Z,36.5841667,-89.5736667,7.32,1.48,md,23,68,0.01785,0.03,nm,nm60143447,2017-01-03T14:15:48.650Z,"3km ESE of Lilbourn, Missouri",earthquake,0.92,1.64,0.047,10,reviewed,nm,nm
2017-01-02T11:20:00.334Z,38.4279,-118.8684,6.8,1.1,ml,10,158.24,0.086,0.1343,nn,nn00572026,2017-01-02T23:38:09.348Z,"23km WSW of Hawthorne, Nevada",earthquake,,3.2,0.21,3,reviewed,nn,nn
2017-01-02T11:20:14.362Z,60.3831,-153.0907,135.6,1.6,ml,,,,0.58,ak,ak14890045,2017-01-02T17:53:31.063Z,"22km WSW of Redoubt Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-01-02T11:21:40.460Z,40.008,-122.698,10.92,1.21,md,7,95,0.03695,0.06,nc,nc72747165,2017-01-03T22:50:02.607Z,"25km W of Rancho Tehama Reserve, California",earthquake,0.4,0.74,0.19,7,reviewed,nc,nc
2017-01-02T11:23:25.771Z,65.1761,-149.0618,6,0.7,ml,,,,0.4,ak,ak14890048,2017-01-02T17:59:50.050Z,"61km NW of Ester, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-01-02T11:24:17.953Z,61.0689,-150.535,33.6,1.4,ml,,,,0.56,ak,ak14890052,2017-01-02T11:39:52.325Z,"38km WSW of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T11:26:56.636Z,60.4289,-150.8279,47.9,1.4,ml,,,,0.33,ak,ak14890053,2017-01-02T11:34:04.847Z,"12km SSW of Sterling, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-02T11:52:31.660Z,34.0335,-118.2128333,12.87,2.16,ml,76,39,0.06267,0.23,ci,ci37778864,2017-01-02T12:09:51.861Z,"4km SE of Los Angeles, CA",earthquake,0.22,0.53,0.244,21,automatic,ci,ci
2017-01-02T11:56:52.640Z,63.1969,-150.6845,94.7,1.8,ml,,,,0.62,ak,ak14890056,2017-01-02T12:07:06.966Z,"89km WSW of Cantwell, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-01-02T11:57:28.260Z,33.5046667,-116.5428333,8.84,0.29,ml,14,216,0.05059,0.14,ci,ci37778872,2017-01-03T16:41:21.840Z,"13km ESE of Anza, CA",earthquake,0.66,0.76,0.089,5,reviewed,ci,ci
2017-01-02T12:06:56.880Z,45.5798333,-112.4215,5,1.6,ml,13,118,0.243,0.22,mb,mb80195574,2017-01-03T16:07:14.040Z,"41km SW of Whitehall, Montana",earthquake,0.6,31.61,0.161,4,reviewed,mb,mb
2017-01-02T12:12:41.584Z,64.0415,-150.4816,8.4,3.4,ml,,,,0.91,ak,ak14890059,2017-01-02T12:35:13.879Z,"77km WNW of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T12:19:03.324Z,61.0995,-149.7664,36.5,0.9,ml,,,,0.68,ak,ak14890070,2017-01-02T18:12:59.591Z,"15km SSE of Anchorage, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-02T12:32:44.000Z,44.7546667,-111.7405,11.63,1.77,ml,24,78,0.059,0.16,mb,mb80195579,2017-01-02T17:04:54.690Z,"51km WNW of West Yellowstone, Montana",earthquake,0.35,0.53,0.051,8,reviewed,mb,mb
2017-01-02T12:41:44.300Z,-20.596,169.6128,115.45,4.7,mb,,242,1.72,0.8,us,us10007p7j,2017-01-02T12:58:14.040Z,"121km SSE of Isangel, Vanuatu",earthquake,6.1,10,0.12,21,reviewed,us,us
2017-01-02T12:45:53.400Z,17.9209,-67.137,12,1.9,Md,3,306,0.0880349,0.21,pr,pr17002001,2017-01-02T16:07:42.130Z,"7km SE of Pole Ojea, Puerto Rico",earthquake,2.4,1.5,0,2,reviewed,pr,pr
2017-01-02T12:59:30.091Z,61.5352,-150.8551,66.8,1.3,ml,,,,0.42,ak,ak14891349,2017-01-02T13:10:50.066Z,"47km W of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-02T13:01:09.840Z,33.9335,-116.9716667,19.73,0.74,ml,20,63,0.01417,0.2,ci,ci37778888,2017-01-03T16:40:20.598Z,"1km NE of Beaumont, CA",earthquake,0.43,1.03,0.21,22,reviewed,ci,ci
2017-01-02T13:01:12.339Z,60.5652,-148.7454,15.6,1.8,ml,,,,0.87,ak,ak14891352,2017-01-02T13:10:50.329Z,"23km S of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T13:02:58.200Z,19.3283329,-155.5251617,26.99,1.85,md,41,65,0.07751,0.17,hv,hv61543461,2017-01-02T13:06:14.120Z,"14km NNW of Pahala, Hawaii",earthquake,0.42,0.62,0.11,4,automatic,hv,hv
2017-01-02T13:05:08.678Z,38.3885,-118.9303,7,3.6,ml,33,54.34,0.146,0.2158,nn,nn00572034,2017-01-03T05:09:49.331Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.3,0.3,23,reviewed,nn,nn
2017-01-02T13:07:46.831Z,38.3876,-118.9338,7.8,1.3,ml,12,93.7,0.346,0.1788,nn,nn00572042,2017-01-02T13:40:51.153Z,"29km ENE of Bridgeport, California",earthquake,,29.9,0.33,4,reviewed,nn,nn
2017-01-02T13:13:48.920Z,-4.8891,-76.3407,108.41,5.9,mwb,,31,4.585,0.71,us,us10007p7n,2017-01-03T02:53:42.938Z,"40km E of Barranca, Peru",earthquake,7.6,4,0.041,57,reviewed,us,us
2017-01-02T13:14:02.820Z,-23.3351,179.3064,555.12,6.3,mwb,,36,5.684,0.75,us,us10007p7m,2017-01-02T17:25:36.445Z,"South of the Fiji Islands",earthquake,6.2,3.4,0.041,56,reviewed,us,us
2017-01-02T13:19:06.011Z,38.3059,-118.937,9,1.1,ml,7,197.96,0.344,0.0892,nn,nn00572037,2017-01-02T13:47:06.002Z,"26km ENE of Bridgeport, California",earthquake,,32,0.26,5,reviewed,nn,nn
2017-01-02T13:22:03.776Z,60.7205,-150.2598,37.1,2.7,ml,,,,0.59,ak,ak14891356,2017-01-02T13:44:32.608Z,"34km NE of Sterling, Alaska",earthquake,,1,,,automatic,ak,ak
2017-01-02T13:33:14.190Z,59.5859,-152.8679,73.5,2,ml,,,,0.65,ak,ak14891408,2017-01-02T13:50:51.654Z,"62km WSW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-02T13:33:29.030Z,37.646,-118.9508333,4.76,0.37,md,9,109,0.02969,0.04,nc,nc72747185,2017-01-03T22:41:08.388Z,"1km E of Mammoth Lakes, California",earthquake,0.48,31.61,0.245,5,reviewed,nc,nc
2017-01-02T13:34:14.178Z,63.1179,-151.4612,12.3,1.3,ml,,,,0.19,ak,ak14891414,2017-01-02T13:44:33.116Z,"112km NW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-02T13:47:09.460Z,32.9781667,-115.5578333,5.43,1.83,ml,16,88,0.06325,0.16,ci,ci37778920,2017-01-02T13:50:47.745Z,"3km W of Brawley, CA",earthquake,0.34,0.65,0.168,28,automatic,ci,ci
2017-01-02T13:52:27.950Z,32.9683333,-115.5516667,9.87,2.09,ml,28,86,0.06711,0.29,ci,ci37778928,2017-01-02T14:03:16.570Z,"2km WSW of Brawley, CA",earthquake,0.47,1.01,0.19,27,automatic,ci,ci
2017-01-02T13:58:32.944Z,61.6292,-149.4204,34.4,1,ml,,,,0.7,ak,ak14891431,2017-01-02T18:19:51.116Z,"0km ENE of Tanaina, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-02T14:00:30.300Z,18.1963,-67.7945,110,3.2,Md,7,309.6,0.35213959,0.25,pr,pr17002002,2017-01-02T17:25:53.040Z,"59km WSW of Rincon, Puerto Rico",earthquake,2.9,1.2,0,6,reviewed,pr,pr
2017-01-02T14:01:30.570Z,-24.2796,-67.4361,216.85,4.2,mb,,79,1.486,0.64,us,us10007p8p,2017-01-02T17:39:01.040Z,"113km W of San Antonio de los Cobres, Argentina",earthquake,11.6,13,0.305,3,reviewed,us,us
2017-01-02T14:03:55.700Z,1.9096,98.9439,121.07,4.5,mb,,65,0.779,0.73,us,us10007p8t,2017-01-02T17:52:13.040Z,"26km NE of Sibolga, Indonesia",earthquake,6.5,5.6,0.09,36,reviewed,us,us
2017-01-02T14:12:05.790Z,32.9776667,-115.5481667,5.45,2.1,ml,25,86,0.06675,0.22,ci,ci37778936,2017-01-02T14:16:14.631Z,"2km W of Brawley, CA",earthquake,0.32,0.73,0.154,26,automatic,ci,ci
2017-01-02T14:14:10.280Z,33.1803333,-115.6071667,2.95,1.65,ml,18,158,0.01322,0.14,ci,ci37778944,2017-01-02T14:18:00.769Z,"11km SW of Niland, CA",earthquake,0.44,0.22,0.225,28,automatic,ci,ci
2017-01-02T14:14:39.560Z,33.198,-115.6105,5.13,1.96,ml,15,111,0.01795,0.3,ci,ci37778952,2017-01-03T23:04:14.856Z,"10km WSW of Niland, CA",earthquake,0.63,0.42,0.456,7,reviewed,ci,ci
2017-01-02T14:17:32.930Z,32.9681667,-115.5578333,5.67,1.67,ml,21,87,0.06656,0.22,ci,ci37778960,2017-01-02T14:21:25.038Z,"3km WSW of Brawley, CA",earthquake,0.43,0.94,0.178,27,automatic,ci,ci
2017-01-02T14:19:39.570Z,-16.1224,167.5461,46.97,4.6,mb,,61,4.638,0.81,us,us10007p95,2017-01-02T15:24:07.040Z,"13km E of Lakatoro, Vanuatu",earthquake,9.1,6.5,0.146,14,reviewed,us,us
2017-01-02T14:20:25.482Z,60.7046,-150.3795,44,2.7,ml,,,,0.75,ak,ak14892711,2017-01-02T14:38:25.898Z,"28km NE of Sterling, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-02T14:27:40.918Z,51.2817,-177.9013,25.4,1.9,ml,,,,0.45,ak,ak14892719,2017-01-02T18:26:41.372Z,"69km SSE of Tanaga Volcano, Alaska",earthquake,,7,,,reviewed,ak,ak
2017-01-02T14:29:39.500Z,32.966,-115.5578333,5.55,1.22,ml,13,96,0.0644,0.22,ci,ci37778968,2017-01-02T14:33:19.027Z,"3km WSW of Brawley, CA",earthquake,0.76,1.07,0.204,17,automatic,ci,ci
2017-01-02T14:32:55.402Z,60.014,-140.168,6.3,1.6,ml,,,,0.67,ak,ak14892721,2017-01-02T14:46:16.633Z,"57km NNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-02T14:33:20.960Z,32.9698333,-115.5536667,6.19,2.08,ml,25,85,0.06843,0.22,ci,ci37778976,2017-01-02T14:43:48.560Z,"2km WSW of Brawley, CA",earthquake,0.37,1.49,0.214,26,automatic,ci,ci
2017-01-02T14:37:12.610Z,19.1036663,-155.3608398,33.88,2.57,ml,55,197,0.1087,0.17,hv,hv61543491,2017-01-02T14:42:52.280Z,"16km SE of Pahala, Hawaii",earthquake,0.52,0.73,0.57,3,automatic,hv,hv
2017-01-02T14:38:31.610Z,19.0778332,-155.3621674,35.05,2.63,md,56,204,0.122,0.13,hv,hv61543496,2017-01-04T04:18:46.886Z,"18km SE of Pahala, Hawaii",earthquake,0.54,0.79,0.14,41,automatic,hv,hv
2017-01-02T14:42:14.985Z,60.8557,-150.9152,27.4,1.5,ml,,,,0.62,ak,ak14892724,2017-01-02T14:52:35.155Z,"27km NE of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T14:50:28.560Z,36.0041656,-120.5781631,7.72,0.89,md,13,92,0.03311,0.05,nc,nc72747200,2017-01-02T14:52:13.830Z,"24km SW of Coalinga, California",earthquake,0.51,0.74,0.21,6,automatic,nc,nc
2017-01-02T14:56:14.297Z,61.8061,-148.8552,21.8,0.7,ml,,,,0.42,ak,ak14892739,2017-01-02T18:33:00.851Z,"1km NNW of Sutton-Alpine, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-02T15:00:32.451Z,61.1668,-147.2973,0.1,1.9,ml,,,,0.63,ak,ak14892740,2017-01-02T15:14:24.866Z,"51km W of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-02T15:15:09.710Z,37.6413345,-118.9181671,5.76,1.26,md,12,69,0.01672,0.02,nc,nc72747205,2017-01-02T15:30:45.159Z,"4km E of Mammoth Lakes, California",earthquake,0.64,0.75,0.17,11,automatic,nc,nc
2017-01-02T15:18:11.550Z,40.4685,-121.5163333,2.47,0.82,md,7,125,0.004483,0.04,nc,nc72747210,2017-01-03T22:08:55.137Z,"30km NW of Chester, California",earthquake,0.79,0.31,0.168,7,reviewed,nc,nc
2017-01-02T15:22:18.900Z,32.9621667,-115.5516667,2.6,1.12,ml,9,109,0.061,0.25,ci,ci37778984,2017-01-02T15:25:50.189Z,"3km SW of Brawley, CA",earthquake,0.71,0.83,0.152,14,automatic,ci,ci
2017-01-02T15:22:52.530Z,32.9605,-115.5558333,4.61,1.4,ml,17,84,0.05901,0.24,ci,ci37778992,2017-01-02T15:26:37.170Z,"3km SW of Brawley, CA",earthquake,0.39,1.05,0.173,23,automatic,ci,ci
2017-01-02T15:25:34.950Z,36.4084,-96.8901,5,3.2,mb_lg,,68,0.017,0.34,us,us10007p9h,2017-01-02T21:18:17.128Z,"11km NW of Pawnee, Oklahoma",earthquake,1.7,1.8,0.053,93,reviewed,us,us
2017-01-02T15:28:40.250Z,36.4015,-96.8939,5,3.3,mb_lg,,67,0.011,0.36,us,us10007p9i,2017-01-02T21:19:42.332Z,"10km NW of Pawnee, Oklahoma",earthquake,1.4,1.7,0.052,96,reviewed,us,us
2017-01-02T15:43:53.750Z,32.973,-115.5536667,8.85,1.85,ml,24,87,0.06927,0.28,ci,ci37779000,2017-01-02T15:47:39.313Z,"2km WSW of Brawley, CA",earthquake,0.48,1.21,0.257,26,automatic,ci,ci
2017-01-02T15:48:35.761Z,60.7398,-150.3603,47.1,1.5,ml,,,,0.8,ak,ak14894024,2017-01-02T15:57:02.205Z,"31km NE of Sterling, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-02T15:57:03.291Z,38.3836,-118.9274,5.9,2.4,ml,29,64.42,0.147,0.1466,nn,nn00572056,2017-01-02T23:59:30.661Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.4,0.25,16,reviewed,nn,nn
2017-01-02T16:04:14.500Z,53.3921,-35.3326,11.12,4.7,mb,,82,9.499,0.68,us,us10007p9w,2017-01-02T18:27:25.040Z,"Reykjanes Ridge",earthquake,6.8,3.9,0.045,152,reviewed,us,us
2017-01-02T16:05:03.402Z,39.1408,-119.6202,8.3,0.9,ml,20,102.57,0.054,0.146,nn,nn00572058,2017-01-02T17:39:53.175Z,"10km SSW of Dayton, Nevada",earthquake,,1.1,0.33,8,reviewed,nn,nn
2017-01-02T16:10:59.030Z,38.8986,142.8158,36.73,4.6,mb,,112,1.895,1.14,us,us10007p9y,2017-01-02T19:37:09.040Z,"90km ESE of Kamaishi, Japan",earthquake,7.1,7.4,0.101,29,reviewed,us,us
2017-01-02T16:13:39.900Z,33.5766667,-116.7136667,2.71,0.44,ml,16,80,0.02271,0.08,ci,ci37779016,2017-01-03T16:39:54.013Z,"4km WNW of Anza, CA",earthquake,0.19,0.13,0.207,12,reviewed,ci,ci
2017-01-02T16:33:52.360Z,33.6676667,-116.6911667,15.67,0.5,ml,19,114,0.04943,0.18,ci,ci37779024,2017-01-03T16:39:39.452Z,"8km SSE of Idyllwild, CA",earthquake,0.42,0.63,0.134,11,reviewed,ci,ci
2017-01-02T16:39:38.890Z,38.4102,-118.915,0.8,1.6,ml,11,113.31,0.333,,nn,nn00572063,2017-01-02T16:41:33.667Z,"28km WSW of Hawthorne, Nevada",earthquake,,,,,automatic,nn,nn
2017-01-02T16:42:06.780Z,53.3211,-35.2645,10.96,4.8,mb,,59,9.581,0.67,us,us10007pa7,2017-01-02T20:12:52.040Z,"Reykjanes Ridge",earthquake,10.3,4.4,0.043,168,reviewed,us,us
2017-01-02T16:51:07.580Z,36.4383,70.748,206.19,4.1,mb,,106,0.699,0.62,us,us10007pae,2017-01-02T20:26:49.040Z,"45km N of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,4.7,6.2,0.097,29,reviewed,us,us
2017-01-02T16:53:31.290Z,38.7288333,-122.7503333,-0.23,0.89,md,4,306,0.05136,0.08,nc,nc72747225,2017-01-03T22:26:36.874Z,"5km S of The Geysers, California",earthquake,0.85,0.67,0.223,5,reviewed,nc,nc
2017-01-02T16:54:49.120Z,33.5065,-116.7915,6.66,0.68,ml,24,44,0.07416,0.16,ci,ci37779056,2017-01-03T16:41:25.067Z,"10km NE of Aguanga, CA",earthquake,0.25,0.63,0.149,23,reviewed,ci,ci
2017-01-02T17:04:19.040Z,37.6411667,-118.9196701,5.68,1.82,md,17,70,0.01758,0.04,nc,nc72747230,2017-01-02T17:20:02.361Z,"4km E of Mammoth Lakes, California",earthquake,0.51,0.63,0.15,15,automatic,nc,nc
2017-01-02T17:14:14.522Z,62.1008,-151.0368,11.2,1.6,ml,,,,0.68,ak,ak14895332,2017-01-02T17:32:31.629Z,"54km WSW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T17:18:11.540Z,33.189,-116.013,13.48,1.23,ml,13,138,0.1752,0.23,ci,ci37779072,2017-01-02T17:21:52.186Z,"12km ENE of Ocotillo Wells, CA",earthquake,0.82,3.65,0.148,27,automatic,ci,ci
2017-01-02T17:18:37.710Z,19.2145004,-155.2700043,45.32,2.25,md,31,178,0.07901,0.18,hv,hv61543551,2017-01-02T17:22:08.450Z,"22km E of Pahala, Hawaii",earthquake,0.71,1.25,0.13,5,automatic,hv,hv
2017-01-02T17:29:45.980Z,36.1233,-96.8756,4.01,2.5,mb_lg,,50,0.093,0.24,us,us10007pak,2017-01-03T15:35:10.670Z,"15km W of Yale, Oklahoma",earthquake,1,4.2,0.109,22,reviewed,us,us
2017-01-02T17:32:55.916Z,62.9395,-149.0076,74.8,0.8,ml,,,,0.24,ak,ak14895351,2017-01-02T18:39:19.785Z,"50km S of Cantwell, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2017-01-02T17:37:01.184Z,59.128,-135.3489,1.7,1.6,ml,,,,0.55,ak,ak14895353,2017-01-02T17:44:38.583Z,"12km SSE of Haines, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-02T17:51:41.190Z,33.508,-116.544,8.24,0.46,ml,12,112,0.05041,0.08,ci,ci37779104,2017-01-03T16:40:24.075Z,"13km ESE of Anza, CA",earthquake,0.23,0.44,0.095,7,reviewed,ci,ci
2017-01-02T17:59:57.154Z,60.2919,-152.135,66.7,1.2,ml,,,,0.69,ak,ak14896647,2017-01-02T19:22:31.689Z,"39km ESE of Redoubt Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-01-02T18:00:31.154Z,61.739,-150.0415,14.1,1.1,ml,,,,0.3,ak,ak14896646,2017-01-02T18:06:09.152Z,"0km SSW of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-02T18:01:16.389Z,38.3887,-118.9059,8.3,2.9,ml,36,55.53,0.13,0.2075,nn,nn00572073,2017-01-02T18:48:07.718Z,"28km WSW of Hawthorne, Nevada",earthquake,,1.4,0.36,26,reviewed,nn,nn
2017-01-02T18:03:54.030Z,32.9623333,-115.5538333,5.34,2.35,ml,23,84,0.06097,0.28,ci,ci37779128,2017-01-02T18:14:51.810Z,"3km SW of Brawley, CA",earthquake,0.47,1.08,0.196,27,automatic,ci,ci
2017-01-02T18:05:52.679Z,63.495,-146.7086,0,2,ml,,,,0.75,ak,ak14896649,2017-01-02T18:19:50.860Z,"77km SW of Delta Junction, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-02T18:07:27.880Z,37.6365013,-118.9156647,5.7,1.15,md,6,117,0.0169,0,nc,nc72747250,2017-01-02T18:23:02.917Z,"5km ESE of Mammoth Lakes, California",earthquake,0.97,1.16,0.11,6,automatic,nc,nc
2017-01-02T18:09:10.288Z,63.6453,-147.6958,8.5,1.8,ml,,,,0.78,ak,ak14896654,2017-01-02T18:19:51.519Z,"67km ESE of Healy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T18:10:48.120Z,37.4111667,-118.5086667,8,2.88,md,42,43,0.06603,0.08,nc,nc72747255,2017-01-03T21:42:01.649Z,"7km NW of West Bishop, California",earthquake,0.25,0.72,0.232,40,reviewed,nc,nc
2017-01-02T18:13:37.866Z,65.0097,-149.1424,14.5,1.8,ml,,,,1.25,ak,ak14896658,2017-01-02T18:26:41.094Z,"48km N of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-02T18:15:37.024Z,64.9871,-149.0053,17.2,1.2,ml,,,,0.91,ak,ak14896660,2017-01-02T18:26:41.749Z,"45km N of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-02T18:17:27.279Z,60.209,-152.3689,98.9,2,ml,,,,0.49,ak,ak14896665,2017-01-02T18:26:41.980Z,"37km SE of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-02T18:17:28.670Z,36.5458336,-120.9968338,2.04,1.57,md,10,135,0.04739,0.08,nc,nc72747260,2017-01-02T18:34:02.957Z,"32km ENE of Soledad, California",earthquake,0.47,0.87,0.26,9,automatic,nc,nc
2017-01-02T18:24:12.200Z,34.1911667,-117.7598333,7.4,1.37,ml,27,48,0.05791,0.25,ci,ci37779144,2017-01-02T18:27:51.192Z,"10km N of La Verne, CA",earthquake,0.34,0.98,0.145,29,automatic,ci,ci
2017-01-02T18:25:51.440Z,37.6473351,-118.9089966,5.62,0.52,md,7,81,0.007951,0.02,nc,nc72747265,2017-01-02T18:27:29.662Z,"5km E of Mammoth Lakes, California",earthquake,1.49,2.22,0.09,6,automatic,nc,nc
2017-01-02T18:46:26.180Z,33.7693333,-116.0751667,3.92,1.14,ml,23,103,0.1184,0.22,ci,ci37779152,2017-01-03T16:41:06.004Z,"14km NE of Coachella, CA",earthquake,0.3,1.22,0.138,28,reviewed,ci,ci
2017-01-02T18:47:16.050Z,32.964,-115.5568333,5.17,1.45,ml,12,86,0.06244,0.23,ci,ci37779160,2017-01-02T18:51:00.377Z,"3km WSW of Brawley, CA",earthquake,0.53,1.22,0.199,22,automatic,ci,ci
2017-01-02T18:58:57.937Z,61.6767,-152.0226,100.9,1.3,ml,,,,0.32,ak,ak14896702,2017-01-03T02:35:41.152Z,"105km W of Willow, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-01-02T19:32:19.138Z,38.4016,-118.9286,7.5,2.6,ml,29,57.04,0.139,0.1893,nn,nn00572087,2017-01-02T19:59:48.936Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.3,0.26,19,reviewed,nn,nn
2017-01-02T19:44:23.880Z,36.4055,-96.9165,5,3.7,mb_lg,,27,0.011,0.56,us,us10007pbb,2017-01-03T15:27:06.131Z,"12km NW of Pawnee, Oklahoma",earthquake,3.3,2,0.049,107,reviewed,us,us
2017-01-02T19:45:10.480Z,33.7631667,-116.0786667,3.55,1.27,ml,31,83,0.1122,0.19,ci,ci37779176,2017-01-03T22:07:14.150Z,"13km NE of Coachella, CA",earthquake,0.25,0.91,0.147,34,reviewed,ci,ci
2017-01-02T19:51:50.780Z,33.7648333,-116.0775,2.45,1.14,ml,25,101,0.1139,0.24,ci,ci37779192,2017-01-03T16:40:44.373Z,"13km NE of Coachella, CA",earthquake,0.33,0.61,0.163,27,reviewed,ci,ci
2017-01-02T19:54:48.920Z,37.5741653,-118.8440018,3.39,1.75,md,21,86,0.01977,0.03,nc,nc72747275,2017-01-02T20:10:03.124Z,"14km SE of Mammoth Lakes, California",earthquake,0.3,0.45,0.19,17,automatic,nc,nc
2017-01-02T20:10:08.987Z,38.3671,-118.907,11.7,1.4,ml,12,69.4,0.32,0.1653,nn,nn00572092,2017-01-02T21:14:04.512Z,"30km SW of Hawthorne, Nevada",earthquake,,2.9,0.21,4,reviewed,nn,nn
2017-01-02T20:10:54.710Z,39.9808333,-111.2635,3.44,1.27,ml,12,105,0.2862,0.2,uu,uu60180462,2017-01-03T20:40:51.300Z,"31km ESE of Mapleton, Utah",earthquake,0.62,10.61,0.114,4,reviewed,uu,uu
2017-01-02T20:12:32.890Z,39.9798333,-111.2793333,14,1.33,ml,20,110,0.2743,0.19,uu,uu60180467,2017-01-03T22:16:16.150Z,"30km ESE of Mapleton, Utah",earthquake,0.4,0.94,0.096,5,reviewed,uu,uu
2017-01-02T20:13:22.760Z,34.1243333,-117.4473333,5.88,0.89,ml,16,85,0.09376,0.13,ci,ci37779224,2017-01-03T16:39:36.860Z,"3km NNE of Fontana, CA",earthquake,0.32,1.34,0.266,26,reviewed,ci,ci
2017-01-02T20:14:18.520Z,33.5996667,-116.8065,9.17,0.34,ml,17,90,0.03589,0.12,ci,ci37779232,2017-01-03T16:40:03.571Z,"13km WNW of Anza, CA",earthquake,0.32,0.47,0.03,10,reviewed,ci,ci
2017-01-02T20:25:13.930Z,33.5131667,-116.5466667,7.69,0.64,ml,21,109,0.04611,0.12,ci,ci37779240,2017-01-03T16:40:54.471Z,"13km ESE of Anza, CA",earthquake,0.26,0.38,0.111,18,reviewed,ci,ci
2017-01-02T20:31:27.000Z,32.9703333,-115.5533333,6.93,2.13,ml,29,85,0.06895,0.25,ci,ci37779256,2017-01-02T20:42:25.940Z,"2km WSW of Brawley, CA",earthquake,0.37,1.08,0.18,27,automatic,ci,ci
2017-01-02T20:33:19.150Z,38.3763,-118.8959,10.9,1.1,ml,11,123.13,0.326,0.1894,nn,nn00572095,2017-01-02T21:26:24.594Z,"28km SW of Hawthorne, Nevada",earthquake,,4.6,0.47,4,reviewed,nn,nn
2017-01-02T20:37:31.170Z,37.6151667,-118.9136667,6.2,0.65,md,11,120,0.00331,0.11,nc,nc72747290,2017-01-03T22:30:04.645Z,"6km SE of Mammoth Lakes, California",earthquake,0.88,0.52,0.115,7,reviewed,nc,nc
2017-01-02T20:37:45.930Z,37.6389999,-118.9164963,6.02,1.4,md,18,62,0.01651,0.04,nc,nc72747285,2017-01-02T20:53:02.217Z,"5km ESE of Mammoth Lakes, California",earthquake,0.56,0.53,0.23,16,automatic,nc,nc
2017-01-02T20:43:53.400Z,32.963,-115.5646667,3.26,0.89,ml,10,85,0.06145,0.18,ci,ci37779280,2017-01-03T19:27:11.088Z,"4km WSW of Brawley, CA",earthquake,0.34,0.46,0.169,4,reviewed,ci,ci
2017-01-02T20:45:53.010Z,38.3516,-118.9168,9.3,1.3,ml,11,95.54,0.308,0.1196,nn,nn00572098,2017-01-02T21:44:52.167Z,"29km ENE of Bridgeport, California",earthquake,,5.2,0.11,2,reviewed,nn,nn
2017-01-02T20:54:21.778Z,61.0611,-147.2503,9.8,1.7,ml,,,,0.91,ak,ak14898020,2017-01-02T21:06:15.359Z,"49km W of Valdez, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-02T20:55:21.880Z,37.6394997,-118.9195023,5.54,0.81,md,8,77,0.01865,0.02,nc,nc72747295,2017-01-02T20:57:01.807Z,"4km ESE of Mammoth Lakes, California",earthquake,0.7,1.6,0.06,8,automatic,nc,nc
